,fecha,sistema,dmin,dmax
5392,02/06/2013,SIC,4307.32,6203.58
5393,02/06/2013,SING,2006.43,2153.09
5394,03/06/2013,SIC,4474.74,6533.45
5395,03/06/2013,SING,1964.15,2141.07
5396,04/06/2013,SIC,4723.34,6556.31
5397,04/06/2013,SING,1928.92,2105.14
5398,05/06/2013,SIC,4858.42,6434.46
5399,05/06/2013,SING,1851.04,2059.9
5400,06/06/2013,SIC,4779.2,6444.33
5401,06/06/2013,SING,1855.14,2099.15
5402,07/06/2013,SIC,4749.95,6617.13
5403,07/06/2013,SING,1932.62,2126.88
5404,08/06/2013,SIC,4869.56,6211.27
5405,08/06/2013,SING,1985.4,2122.25
5406,09/06/2013,SIC,4377.25,6295.74
5407,09/06/2013,SING,1990.53,2142.26
5408,10/06/2013,SIC,4573.57,6656.82
5409,10/06/2013,SING,1921.37,2140.27
5410,11/06/2013,SIC,4886.63,6709.19
5411,11/06/2013,SING,1881.59,2111.91
5412,12/06/2013,SIC,4896.09,6568.76
5413,12/06/2013,SING,1882.57,2078.59
5414,13/06/2013,SIC,4964.77,6679.5
5415,13/06/2013,SING,1722.53,2046.14
5416,14/06/2013,SIC,4901.41,6784.61
5417,14/06/2013,SING,1734.95,2142.41
5418,15/06/2013,SIC,4902.61,6281.34
5419,15/06/2013,SING,2004.41,2134.45
5420,16/06/2013,SIC,4450.27,6429.89
5421,16/06/2013,SING,1936.41,2142.71
5422,17/06/2013,SIC,4573.11,7028.13
5423,17/06/2013,SING,1938.3,2138.02
5424,18/06/2013,SIC,4961.89,7026.57
5425,18/06/2013,SING,1995.36,2171.38
5426,19/06/2013,SIC,4883.73,6955.58
5427,19/06/2013,SING,1978.52,2110.86
5428,20/06/2013,SIC,5002.15,7058.91
5429,20/06/2013,SING,1885.96,2056.0
5430,21/06/2013,SIC,5043.53,7155.48
5431,21/06/2013,SING,1790.26,1992.89
5432,22/06/2013,SIC,5001.74,6492.4
5433,22/06/2013,SING,1807.84,1943.64
5434,23/06/2013,SIC,4493.56,6627.43
5435,23/06/2013,SING,1792.28,1987.73
5436,24/06/2013,SIC,4633.69,6965.23
5437,24/06/2013,SING,1815.7,2080.88
5438,25/06/2013,SIC,4949.55,6938.19
5439,25/06/2013,SING,1791.55,2026.49
5440,26/06/2013,SIC,4936.23,7246.42
5441,26/06/2013,SING,1869.64,2161.08
5442,27/06/2013,SIC,4784.54,7142.12
5443,27/06/2013,SING,1924.01,2161.68
5444,28/06/2013,SIC,4832.13,7153.07
5445,28/06/2013,SING,1978.53,2137.88
5446,29/06/2013,SIC,4630.9,6393.52
5447,29/06/2013,SING,1902.43,2092.58
5448,30/06/2013,SIC,4478.57,6402.99
5449,30/06/2013,SING,1876.8,2037.93
5450,01/07/2013,SIC,4641.2,6811.48
5451,01/07/2013,SING,1819.88,1936.51
5452,02/07/2013,SIC,4914.05,6778.38
5453,02/07/2013,SING,1712.46,1892.62
5454,03/07/2013,SIC,4841.2,7007.38
5455,03/07/2013,SING,1667.08,1856.18
5456,04/07/2013,SIC,4840.64,6836.89
5457,04/07/2013,SING,1658.83,1895.34
5458,05/07/2013,SIC,4849.96,7149.49
5459,05/07/2013,SING,1703.93,1885.45
5460,06/07/2013,SIC,4839.08,6430.95
5461,06/07/2013,SING,1710.12,1886.69
5462,07/07/2013,SIC,4439.96,6397.83
5463,07/07/2013,SING,1640.9,1872.64
5464,08/07/2013,SIC,4618.74,7203.46
5465,08/07/2013,SING,1771.6,1915.96
5466,09/07/2013,SIC,4941.25,6927.27
5467,09/07/2013,SING,1776.25,1985.13
5468,10/07/2013,SIC,4945.79,6912.15
5469,10/07/2013,SING,1820.25,2066.36
5470,11/07/2013,SIC,4889.12,6703.07
5471,11/07/2013,SING,1832.62,2036.77
5472,12/07/2013,SIC,4940.03,6933.46
5473,12/07/2013,SING,1906.97,2092.22
5474,13/07/2013,SIC,4983.4,6249.44
5475,13/07/2013,SING,1936.02,2076.82
5476,14/07/2013,SIC,4489.43,6239.09
5477,14/07/2013,SING,1901.96,2079.17
5478,15/07/2013,SIC,4554.48,6540.96
5479,15/07/2013,SING,1926.44,2095.74
5480,16/07/2013,SIC,4577.13,6313.36
5481,16/07/2013,SING,1965.34,2109.56
5482,17/07/2013,SIC,4778.29,6838.81
5483,17/07/2013,SING,1913.6,2062.83
5484,18/07/2013,SIC,4960.22,6847.97
5485,18/07/2013,SING,1922.39,2094.96
5486,19/07/2013,SIC,4991.26,7113.42
5487,19/07/2013,SING,1944.05,2095.08
5488,20/07/2013,SIC,4910.4,6513.8
5489,20/07/2013,SING,1893.18,2070.82
5490,21/07/2013,SIC,4457.08,6639.89
5491,21/07/2013,SING,1850.97,1992.31
5492,22/07/2013,SIC,4640.48,7146.75
5493,22/07/2013,SING,1865.82,2058.45
5494,23/07/2013,SIC,5048.16,7014.53
5495,23/07/2013,SING,1905.85,2051.04
5496,24/07/2013,SIC,4889.25,6849.77
5497,24/07/2013,SING,1873.29,2060.46
5498,25/07/2013,SIC,4852.95,6759.35
5499,25/07/2013,SING,1971.09,2167.42
5500,26/07/2013,SIC,4949.0,7071.26
5501,26/07/2013,SING,1960.96,2079.45
5502,27/07/2013,SIC,4906.55,6291.02
5503,27/07/2013,SING,1862.16,2088.81
5504,28/07/2013,SIC,4466.57,6393.24
5505,28/07/2013,SING,1918.02,2129.84
5506,29/07/2013,SIC,4618.68,7103.28
5507,29/07/2013,SING,1973.52,2129.93
5508,30/07/2013,SIC,4949.97,6989.65
5509,30/07/2013,SING,1934.22,2087.62
5510,31/07/2013,SIC,4951.43,6876.29
5511,31/07/2013,SING,1944.12,2089.9
5512,01/08/2013,SIC,4836.71,6801.67
5513,01/08/2013,SING,1889.76,2056.35
5514,02/08/2013,SIC,4850.06,6706.25
5515,02/08/2013,SING,1884.14,2103.24
5516,03/08/2013,SIC,4833.14,6422.82
5517,03/08/2013,SING,1915.97,2094.1
5518,04/08/2013,SIC,4455.16,6468.41
5519,04/08/2013,SING,1866.5,2109.89
5520,05/08/2013,SIC,4637.77,6836.37
5521,05/08/2013,SING,1883.67,2075.66
5522,06/08/2013,SIC,4866.0,6929.51
5523,06/08/2013,SING,1743.22,2038.12
5524,07/08/2013,SIC,4867.04,7106.0
5525,07/08/2013,SING,1764.7,1972.63
5526,08/08/2013,SIC,4866.82,6924.34
5527,08/08/2013,SING,1813.33,2013.08
5528,09/08/2013,SIC,5017.88,6921.24
5529,09/08/2013,SING,1886.09,2038.24
5530,10/08/2013,SIC,5080.74,6374.24
5531,10/08/2013,SING,1875.42,1992.98
5532,11/08/2013,SIC,4497.36,6432.84
5533,11/08/2013,SING,1839.13,2020.29
5534,12/08/2013,SIC,4725.99,7174.65
5535,12/08/2013,SING,1875.09,2041.78
5536,13/08/2013,SIC,4915.9,6665.55
5537,13/08/2013,SING,1940.08,2061.29
5538,14/08/2013,SIC,4858.14,6801.46
5539,14/08/2013,SING,1676.51,2004.74
5540,15/08/2013,SIC,4669.0,6304.91
5541,15/08/2013,SING,1656.02,2043.52
5542,16/08/2013,SIC,4716.27,6508.31
5543,16/08/2013,SING,1892.11,2040.1
5544,17/08/2013,SIC,4810.23,6095.68
5545,17/08/2013,SING,1896.04,2039.86
5546,18/08/2013,SIC,4356.02,6353.83
5547,18/08/2013,SING,1870.7,2103.92
5548,19/08/2013,SIC,4563.27,6730.83
5549,19/08/2013,SING,1935.24,2126.36
5550,20/08/2013,SIC,4914.14,6764.73
5551,20/08/2013,SING,1880.43,2125.39
5552,21/08/2013,SIC,4925.05,6724.17
5553,21/08/2013,SING,1926.41,2078.07
5554,22/08/2013,SIC,4951.33,6818.07
5555,22/08/2013,SING,1908.3,2078.3
5556,23/08/2013,SIC,4880.85,6837.93
5557,23/08/2013,SING,1961.97,2111.72
5558,24/08/2013,SIC,4897.35,6294.18
5559,24/08/2013,SING,1915.33,2100.12
5560,25/08/2013,SIC,4385.56,6581.27
5561,25/08/2013,SING,1753.04,2055.14
5562,26/08/2013,SIC,4729.36,6828.88
5563,26/08/2013,SING,1903.29,2106.57
5564,27/08/2013,SIC,4974.82,6736.97
5565,27/08/2013,SING,1944.89,2102.35
5566,28/08/2013,SIC,4986.17,6635.9
5567,28/08/2013,SING,1923.28,2059.52
5568,29/08/2013,SIC,4913.83,6780.96
5569,29/08/2013,SING,1897.05,2123.79
5570,30/08/2013,SIC,4992.71,6886.65
5571,30/08/2013,SING,1970.41,2075.48
5572,31/08/2013,SIC,4867.9,6249.96
5573,31/08/2013,SING,1974.94,2140.93
5574,01/09/2013,SIC,4266.77,6344.77
5575,01/09/2013,SING,1953.87,2116.1
5576,02/09/2013,SIC,4602.05,6733.72
5577,02/09/2013,SING,1856.63,2073.14
5578,03/09/2013,SIC,4753.8,6417.31
5579,03/09/2013,SING,1747.86,1942.32
5580,04/09/2013,SIC,4700.09,6398.6
5581,04/09/2013,SING,1786.95,1980.64
5582,05/09/2013,SIC,4681.36,6411.71
5583,05/09/2013,SING,1710.86,1880.65
5584,06/09/2013,SIC,4777.97,6629.09
5585,06/09/2013,SING,1788.4,1950.61
5586,07/09/2013,SIC,4815.02,6098.57
5587,07/09/2013,SING,1813.29,2124.53
5588,08/09/2013,SIC,4267.26,6170.89
5589,08/09/2013,SING,1895.13,2105.49
5590,09/09/2013,SIC,4576.22,6583.27
5591,09/09/2013,SING,1932.17,2089.59
5592,10/09/2013,SIC,4797.95,6527.42
5593,10/09/2013,SING,1930.62,2064.66
5594,11/09/2013,SIC,4832.06,6632.88
5595,11/09/2013,SING,1796.52,1993.15
5596,12/09/2013,SIC,4649.49,6504.15
5597,12/09/2013,SING,1908.76,2105.55
5598,13/09/2013,SIC,4815.31,6688.11
5599,13/09/2013,SING,1948.15,2133.96
5600,14/09/2013,SIC,4898.74,6141.86
5601,14/09/2013,SING,1951.42,2101.47
5602,15/09/2013,SIC,4520.42,6297.03
5603,15/09/2013,SING,1931.08,2093.53
5604,16/09/2013,SIC,4601.39,6696.62
5605,16/09/2013,SING,1931.36,2123.87
5606,17/09/2013,SIC,4760.02,6407.73
5607,17/09/2013,SING,1962.3,2105.02
5608,18/09/2013,SIC,4229.1,5396.23
5609,18/09/2013,SING,1925.97,2089.2
5610,19/09/2013,SIC,3957.16,5472.87
5611,19/09/2013,SING,1913.96,2130.5
5612,20/09/2013,SIC,4126.63,5849.66
5613,20/09/2013,SING,1969.08,2142.34
5614,21/09/2013,SIC,4326.54,6056.37
5615,21/09/2013,SING,1972.89,2126.84
5616,22/09/2013,SIC,4178.68,6277.38
5617,22/09/2013,SING,1964.55,2173.08
5618,23/09/2013,SIC,4577.21,6713.12
5619,23/09/2013,SING,1954.87,2147.87
5620,24/09/2013,SIC,4841.38,6654.09
5621,24/09/2013,SING,1958.18,2138.11
5622,25/09/2013,SIC,4890.97,6543.06
5623,25/09/2013,SING,1946.26,2147.24
5624,26/09/2013,SIC,4816.85,6527.86
5625,26/09/2013,SING,1964.87,2166.76
5626,27/09/2013,SIC,4803.05,6835.52
5627,27/09/2013,SING,1993.54,2185.49
5628,28/09/2013,SIC,4922.25,6125.47
5629,28/09/2013,SING,1939.69,2163.39
5630,29/09/2013,SIC,4319.59,6142.58
5631,29/09/2013,SING,1951.55,2120.08
5632,30/09/2013,SIC,4555.2,6632.44
5633,30/09/2013,SING,1895.81,2131.93
5634,01/10/2013,SIC,4867.83,6834.58
5635,01/10/2013,SING,1881.66,2069.29
5636,02/10/2013,SIC,4778.72,6946.55
5637,02/10/2013,SING,1865.0,2092.82
5638,03/10/2013,SIC,4880.06,6975.54
5639,03/10/2013,SING,1884.66,2064.96
5640,04/10/2013,SIC,4902.06,6743.14
5641,04/10/2013,SING,1869.87,2025.92
5642,05/10/2013,SIC,4894.21,6284.05
5643,05/10/2013,SING,1904.68,2081.12
5644,06/10/2013,SIC,4208.45,6255.74
5645,06/10/2013,SING,1934.52,2141.96
5646,07/10/2013,SIC,4557.98,6925.98
5647,07/10/2013,SING,1965.86,2070.18
5648,08/10/2013,SIC,4780.75,6764.16
5649,08/10/2013,SING,1822.81,2019.49
5650,09/10/2013,SIC,4787.23,6774.95
5651,09/10/2013,SING,1801.47,1968.7
5652,10/10/2013,SIC,4766.48,6823.62
5653,10/10/2013,SING,1825.61,2136.51
5654,11/10/2013,SIC,4817.64,6620.19
5655,11/10/2013,SING,1967.5,2129.42
5656,12/10/2013,SIC,4379.32,6081.04
5657,12/10/2013,SING,1958.2,2151.77
5658,13/10/2013,SIC,4174.59,6266.32
5659,13/10/2013,SING,1971.48,2100.01
5660,14/10/2013,SIC,4517.0,6878.55
5661,14/10/2013,SING,1984.94,2118.42
5662,15/10/2013,SIC,4761.95,6617.19
5663,15/10/2013,SING,1811.86,1977.46
5664,16/10/2013,SIC,4726.59,6805.42
5665,16/10/2013,SING,1828.15,1950.95
5666,17/10/2013,SIC,4666.94,6844.86
5667,17/10/2013,SING,1879.07,2070.04
5668,18/10/2013,SIC,4727.61,6717.2
5669,18/10/2013,SING,1957.95,2066.3
5670,19/10/2013,SIC,4799.56,6281.83
5671,19/10/2013,SING,1840.98,2083.58
5672,20/10/2013,SIC,4173.71,6225.23
5673,20/10/2013,SING,1947.56,2079.15
5674,21/10/2013,SIC,4519.81,6992.9
5675,21/10/2013,SING,1946.43,2141.81
5676,22/10/2013,SIC,4803.74,6905.61
5677,22/10/2013,SING,1933.72,2130.52
5678,23/10/2013,SIC,4760.76,6869.24
5679,23/10/2013,SING,2049.0,2186.59
5680,24/10/2013,SIC,4803.92,6781.75
5681,24/10/2013,SING,2001.82,2156.89
5682,25/10/2013,SIC,4836.91,6868.4
5683,25/10/2013,SING,2029.57,2131.22
5684,26/10/2013,SIC,4907.46,6347.08
5685,26/10/2013,SING,2016.96,2159.18
5686,27/10/2013,SIC,4188.13,6347.03
5687,27/10/2013,SING,1982.28,2187.2
5688,28/10/2013,SIC,4550.56,6951.28
5689,28/10/2013,SING,1980.13,2116.1
5690,29/10/2013,SIC,4871.29,7001.04
5691,29/10/2013,SING,1900.56,2098.26
5692,30/10/2013,SIC,4971.3,6675.76
5693,30/10/2013,SING,2008.23,2142.98
5694,31/10/2013,SIC,4320.84,6030.52
5695,31/10/2013,SING,2023.37,2174.33
5696,01/11/2013,SIC,4222.82,5971.59
5697,01/11/2013,SING,1727.39,1877.89
5698,02/11/2013,SIC,4335.68,6131.46
5699,02/11/2013,SING,1736.36,1885.1
5700,03/11/2013,SIC,4040.93,6232.84
5701,03/11/2013,SING,1708.59,1861.4
5702,04/11/2013,SIC,4549.48,6899.07
5703,04/11/2013,SING,1655.51,1807.2
5704,05/11/2013,SIC,4861.24,6887.25
5705,05/11/2013,SING,1521.57,1721.86
5706,06/11/2013,SIC,4872.13,6837.47
5707,06/11/2013,SING,1593.17,1751.36
5708,07/11/2013,SIC,4739.23,6881.43
5709,07/11/2013,SING,1591.83,1736.44
5710,08/11/2013,SIC,4744.22,6795.95
5711,08/11/2013,SING,1661.71,1823.77
5712,09/11/2013,SIC,4722.88,6259.0
5713,09/11/2013,SING,1667.81,1779.38
5714,10/11/2013,SIC,4163.47,6149.93
5715,10/11/2013,SING,1628.26,1823.64
5716,11/11/2013,SIC,4468.64,6834.1
5717,11/11/2013,SING,1679.27,1827.3
5718,12/11/2013,SIC,4810.18,6840.75
5719,12/11/2013,SING,1633.84,1848.05
5720,13/11/2013,SIC,4764.97,6827.04
5721,13/11/2013,SING,1634.63,1829.83
5722,14/11/2013,SIC,4813.37,6838.54
5723,14/11/2013,SING,1610.68,1861.47
5724,15/11/2013,SIC,4868.04,6782.2
5725,15/11/2013,SING,1727.95,1876.52
5726,16/11/2013,SIC,4785.06,6175.88
5727,16/11/2013,SING,1745.45,1863.67
5728,17/11/2013,SIC,4225.55,6075.86
5729,17/11/2013,SING,1705.1,1889.84
5730,18/11/2013,SIC,4539.24,6898.44
5731,18/11/2013,SING,1712.68,1884.71
5732,19/11/2013,SIC,4880.33,7012.74
5733,19/11/2013,SING,1663.74,1816.63
5734,20/11/2013,SIC,4928.38,6985.97
5735,20/11/2013,SING,1701.48,1877.42
5736,21/11/2013,SIC,4889.58,7099.82
5737,21/11/2013,SING,1694.0,1898.88
5738,22/11/2013,SIC,5012.53,7041.91
5739,22/11/2013,SING,1701.37,1845.43
5740,23/11/2013,SIC,4899.03,6341.42
5741,23/11/2013,SING,1673.62,1830.21
5742,24/11/2013,SIC,4095.57,6110.97
5743,24/11/2013,SING,1689.31,1890.05
5744,25/11/2013,SIC,4455.27,6972.23
5745,25/11/2013,SING,1699.14,1830.37
5746,26/11/2013,SIC,4900.66,6800.34
5747,26/11/2013,SING,1619.53,1748.84
5748,27/11/2013,SIC,4896.6,6892.44
5749,27/11/2013,SING,1581.71,1893.78
5750,28/11/2013,SIC,4908.26,6917.24
5751,28/11/2013,SING,1630.41,1822.6
5752,29/11/2013,SIC,4926.11,6849.35
5753,29/11/2013,SING,1708.5,1849.13
5754,30/11/2013,SIC,4906.13,6304.36
5755,30/11/2013,SING,1699.39,1881.85
5756,01/12/2013,SIC,4188.79,6139.75
5757,01/12/2013,SING,1984.92,2219.98
5758,02/12/2013,SIC,4539.09,7015.05
5759,02/12/2013,SING,1980.04,2126.39
5760,03/12/2013,SIC,4978.02,7070.77
5761,03/12/2013,SING,1977.61,2086.98
5762,04/12/2013,SIC,5042.0,7027.62
5763,04/12/2013,SING,1926.94,2067.73
5764,05/12/2013,SIC,4986.84,6971.84
5765,05/12/2013,SING,1898.98,2072.89
5766,06/12/2013,SIC,4937.96,7112.12
5767,06/12/2013,SING,1859.19,2027.54
5768,07/12/2013,SIC,4816.19,6310.22
5769,07/12/2013,SING,1829.25,2088.43
5770,08/12/2013,SIC,4207.41,6064.36
5771,08/12/2013,SING,1957.62,2135.68
5772,09/12/2013,SIC,4575.57,7037.06
5773,09/12/2013,SING,1960.46,2081.37
5774,10/12/2013,SIC,5035.19,7214.83
5775,10/12/2013,SING,1941.68,2094.66
5776,11/12/2013,SIC,5054.89,7153.79
5777,11/12/2013,SING,1847.61,2013.95
5778,12/12/2013,SIC,5003.83,7131.74
5779,12/12/2013,SING,1940.91,2086.11
5780,13/12/2013,SIC,5073.14,7112.15
5781,13/12/2013,SING,1969.45,2152.14
5782,14/12/2013,SIC,4963.95,6369.37
5783,14/12/2013,SING,1987.82,2179.83
5784,15/12/2013,SIC,4300.76,6262.47
5785,15/12/2013,SING,1903.21,2153.53
5786,16/12/2013,SIC,4702.87,7281.81
5787,16/12/2013,SING,1929.11,2083.52
5788,17/12/2013,SIC,5095.88,7258.5
5789,17/12/2013,SING,1850.66,2038.02
5790,18/12/2013,SIC,5048.0,7148.18
5791,18/12/2013,SING,1757.14,2012.18
5792,19/12/2013,SIC,5095.17,7040.23
5793,19/12/2013,SING,1806.9,2025.02
5794,20/12/2013,SIC,5072.39,7066.53
5795,20/12/2013,SING,1929.53,2142.27
5796,21/12/2013,SIC,4910.81,6492.97
5797,21/12/2013,SING,1891.21,2102.59
5798,22/12/2013,SIC,4365.89,6354.68
5799,22/12/2013,SING,1935.36,2164.72
5800,23/12/2013,SIC,4623.45,7149.84
5801,23/12/2013,SING,2041.45,2158.15
5802,24/12/2013,SIC,5095.11,6788.37
5803,24/12/2013,SING,2026.25,2170.06
5804,25/12/2013,SIC,4093.36,5966.47
5805,25/12/2013,SING,1937.73,2138.23
5806,26/12/2013,SIC,4580.45,7142.96
5807,26/12/2013,SING,1961.82,2150.73
5808,27/12/2013,SIC,4976.82,7120.64
5809,27/12/2013,SING,2016.84,2148.09
5810,28/12/2013,SIC,4903.83,6488.89
5811,28/12/2013,SING,1932.61,2141.23
5812,29/12/2013,SIC,4437.7,6371.86
5813,29/12/2013,SING,1965.7,2166.08
5814,30/12/2013,SIC,4845.71,7167.49
5815,30/12/2013,SING,1994.94,2179.45
5816,31/12/2013,SIC,5093.68,6662.87
5817,31/12/2013,SING,1996.79,2153.72
5818,01/01/2014,SIC,3748.55,5645.32
5819,01/01/2014,SING,1783.97,2100.8
5820,02/01/2014,SIC,4316.5,6757.32
5821,02/01/2014,SING,1906.22,2119.39
5822,03/01/2014,SIC,4919.75,6821.63
5823,03/01/2014,SING,1885.6,2091.7
5824,04/01/2014,SIC,4841.44,6279.52
5825,04/01/2014,SING,1900.28,2150.51
5826,05/01/2014,SIC,4179.35,6115.31
5827,05/01/2014,SING,1905.05,2129.89
5828,06/01/2014,SIC,4674.63,7200.14
5829,06/01/2014,SING,1948.57,2078.65
5830,07/01/2014,SIC,5026.53,7110.7
5831,07/01/2014,SING,1847.36,2028.99
5832,08/01/2014,SIC,5032.66,7131.11
5833,08/01/2014,SING,1738.13,1982.66
5834,09/01/2014,SIC,5086.97,6851.52
5835,09/01/2014,SING,1770.3,2072.91
5836,10/01/2014,SIC,5001.25,7017.26
5837,10/01/2014,SING,1886.2,2085.55
5838,11/01/2014,SIC,4850.34,6273.66
5839,11/01/2014,SING,1879.47,2003.23
5840,12/01/2014,SIC,4354.75,6208.71
5841,12/01/2014,SING,1826.5,2034.2
5842,13/01/2014,SIC,4776.25,7213.94
5843,13/01/2014,SING,1789.06,1959.12
5844,14/01/2014,SIC,5147.96,7145.67
5845,14/01/2014,SING,1756.18,1934.25
5846,15/01/2014,SIC,5077.36,7105.77
5847,15/01/2014,SING,1679.37,1938.38
5848,16/01/2014,SIC,5069.58,7087.66
5849,16/01/2014,SING,1770.7,1935.79
5850,17/01/2014,SIC,5056.27,7130.79
5851,17/01/2014,SING,1706.91,1913.0
5852,18/01/2014,SIC,5061.31,6285.75
5853,18/01/2014,SING,1685.66,1905.22
5854,19/01/2014,SIC,4241.67,6226.02
5855,19/01/2014,SING,1816.1,2017.83
5856,20/01/2014,SIC,4850.59,7207.64
5857,20/01/2014,SING,1761.65,2053.13
5858,21/01/2014,SIC,5053.01,7092.5
5859,21/01/2014,SING,1763.35,2017.66
5860,22/01/2014,SIC,5095.46,7042.85
5861,22/01/2014,SING,1740.38,1962.15
5862,23/01/2014,SIC,5080.08,6923.07
5863,23/01/2014,SING,1788.52,2024.02
5864,24/01/2014,SIC,5015.55,6957.97
5865,24/01/2014,SING,1817.51,2058.31
5866,25/01/2014,SIC,4890.41,6266.69
5867,25/01/2014,SING,1919.05,2167.91
5868,26/01/2014,SIC,4311.52,6116.18
5869,26/01/2014,SING,1907.91,2129.71
5870,27/01/2014,SIC,4725.13,7020.54
5871,27/01/2014,SING,1931.99,2108.47
5872,28/01/2014,SIC,5093.77,7091.99
5873,28/01/2014,SING,1789.42,2037.65
5874,29/01/2014,SIC,5121.8,7190.75
5875,29/01/2014,SING,1917.64,2075.98
5876,30/01/2014,SIC,5063.49,7237.35
5877,30/01/2014,SING,1824.35,2074.54
5878,31/01/2014,SIC,5154.06,7234.13
5879,31/01/2014,SING,1865.64,2062.64
5880,01/02/2014,SIC,4908.18,6244.54
5881,01/02/2014,SING,1903.0,2060.26
5882,02/02/2014,SIC,4240.07,6062.07
5883,02/02/2014,SING,1932.24,2117.17
5884,03/02/2014,SIC,4697.07,6987.9
5885,03/02/2014,SING,1912.25,2101.45
5886,04/02/2014,SIC,5086.25,6911.42
5887,04/02/2014,SING,1756.53,2045.27
5888,05/02/2014,SIC,5030.91,6736.94
5889,05/02/2014,SING,1764.23,2016.3
5890,06/02/2014,SIC,4954.05,6821.43
5891,06/02/2014,SING,1874.93,2067.33
5892,07/02/2014,SIC,4955.2,6824.13
5893,07/02/2014,SING,1962.34,2123.95
5894,08/02/2014,SIC,4853.74,6288.79
5895,08/02/2014,SING,1994.44,2146.93
5896,09/02/2014,SIC,4296.74,6097.38
5897,09/02/2014,SING,1958.01,2201.21
5898,10/02/2014,SIC,4722.34,6893.6
5899,10/02/2014,SING,2029.87,2160.48
5900,11/02/2014,SIC,4979.16,7031.17
5901,11/02/2014,SING,2031.07,2203.58
5902,12/02/2014,SIC,5056.01,7016.46
5903,12/02/2014,SING,1860.48,2076.0
5904,13/02/2014,SIC,5201.65,6942.17
5905,13/02/2014,SING,1846.6,1985.29
5906,14/02/2014,SIC,5220.78,6973.5
5907,14/02/2014,SING,1795.44,2113.87
5908,15/02/2014,SIC,5069.06,6435.57
5909,15/02/2014,SING,1946.5,2119.04
5910,16/02/2014,SIC,4447.3,6301.64
5911,16/02/2014,SING,1961.38,2177.34
5912,17/02/2014,SIC,4790.22,7055.13
5913,17/02/2014,SING,1983.03,2179.55
5914,18/02/2014,SIC,5173.75,7061.73
5915,18/02/2014,SING,1950.97,2118.75
5916,19/02/2014,SIC,5164.38,7134.29
5917,19/02/2014,SING,1945.0,2137.78
5918,20/02/2014,SIC,5138.42,7079.78
5919,20/02/2014,SING,1871.42,2150.68
5920,21/02/2014,SIC,5172.46,6943.62
5921,21/02/2014,SING,1959.78,2143.2
5922,22/02/2014,SIC,5048.39,6394.08
5923,22/02/2014,SING,1967.87,2152.37
5924,23/02/2014,SIC,4517.65,6285.84
5925,23/02/2014,SING,1924.0,2116.6
5926,24/02/2014,SIC,4793.88,6987.48
5927,24/02/2014,SING,1897.94,2121.67
5928,25/02/2014,SIC,5074.35,7177.38
5929,25/02/2014,SING,1930.83,2106.71
5930,26/02/2014,SIC,5142.08,7240.43
5931,26/02/2014,SING,2035.97,2154.87
5932,27/02/2014,SIC,5101.4,7173.49
5933,27/02/2014,SING,1992.84,2122.07
5934,28/02/2014,SIC,5181.15,7093.75
5935,28/02/2014,SING,1976.1,2163.74
5936,01/03/2014,SIC,5129.29,6473.96
5937,01/03/2014,SING,1988.06,2119.5
5938,02/03/2014,SIC,4543.98,6357.32
5939,02/03/2014,SING,1913.22,2124.07
5940,03/03/2014,SIC,4772.61,7102.9
5941,03/03/2014,SING,1931.45,2114.23
5942,04/03/2014,SIC,5066.14,7103.77
5943,04/03/2014,SING,1884.82,2076.36
5944,05/03/2014,SIC,4996.76,7047.58
5945,05/03/2014,SING,1794.16,2038.53
5946,06/03/2014,SIC,5032.97,7187.17
5947,06/03/2014,SING,1752.97,1948.89
5948,07/03/2014,SIC,5151.08,7157.02
5949,07/03/2014,SING,1882.26,2035.56
5950,08/03/2014,SIC,5133.27,6552.02
5951,08/03/2014,SING,1898.4,2047.17
5952,09/03/2014,SIC,4557.68,6506.51
5953,09/03/2014,SING,1761.97,1995.1
5954,10/03/2014,SIC,4836.84,7104.8
5955,10/03/2014,SING,1637.87,1957.6
5956,11/03/2014,SIC,5013.7,7092.77
5957,11/03/2014,SING,1799.44,1953.47
5958,12/03/2014,SIC,4943.93,6991.12
5959,12/03/2014,SING,1732.85,1958.12
5960,13/03/2014,SIC,4896.4,6980.23
5961,13/03/2014,SING,1845.01,2005.07
5962,14/03/2014,SIC,5052.85,6950.05
5963,14/03/2014,SING,1919.71,2093.88
5964,15/03/2014,SIC,4966.41,6439.87
5965,15/03/2014,SING,1894.41,2100.46
5966,16/03/2014,SIC,4401.26,6386.01
5967,16/03/2014,SING,1917.3,2100.73
5968,17/03/2014,SIC,4634.81,7080.06
5969,17/03/2014,SING,1925.7,2106.27
5970,18/03/2014,SIC,5079.2,7019.43
5971,18/03/2014,SING,1870.63,2061.73
5972,19/03/2014,SIC,4907.96,7068.75
5973,19/03/2014,SING,1806.45,2067.54
5974,20/03/2014,SIC,4976.78,7092.74
5975,20/03/2014,SING,1945.87,2134.28
5976,21/03/2014,SIC,5044.83,7040.48
5977,21/03/2014,SING,1809.52,2138.59
5978,22/03/2014,SIC,5071.05,6558.1
5979,22/03/2014,SING,1931.39,2160.6
5980,23/03/2014,SIC,4461.67,6465.5
5981,23/03/2014,SING,1949.22,2184.48
5982,24/03/2014,SIC,4736.76,6986.43
5983,24/03/2014,SING,2020.61,2164.19
5984,25/03/2014,SIC,4984.94,7173.83
5985,25/03/2014,SING,1821.06,2092.23
5986,26/03/2014,SIC,5135.68,7141.32
